"Year","Month","SpeciesAuthor","MatrixPopulation","tmp","ppt","Lon","Lat"
1988,4,"Silene_spaldingii","Eureka",8.77499961853027,34.1699981689453,-115.05,48.9666666666667
1988,5,"Silene_spaldingii","Eureka",12.0900001525879,57.6500015258789,-115.05,48.9666666666667
1988,6,"Silene_spaldingii","Eureka",16.8150005340576,48.810001373291,-115.05,48.9666666666667
1988,7,"Silene_spaldingii","Eureka",18.3799991607666,24.7399997711182,-115.05,48.9666666666667
1988,8,"Silene_spaldingii","Eureka",18.3649997711182,12.039999961853,-115.05,48.9666666666667
1988,9,"Silene_spaldingii","Eureka",12.4650001525879,47.4099998474121,-115.05,48.9666666666667
1988,10,"Silene_spaldingii","Eureka",8.41499996185303,24.0900001525879,-115.05,48.9666666666667
1988,11,"Silene_spaldingii","Eureka",1.91499996185303,44.8400001525879,-115.05,48.9666666666667
1988,12,"Silene_spaldingii","Eureka",-4.63000011444092,31.6599998474121,-115.05,48.9666666666667
1989,1,"Silene_spaldingii","Eureka",-4.31500005722046,36.4199981689453,-115.05,48.9666666666667
1989,2,"Silene_spaldingii","Eureka",-9.33500003814697,24.4300003051758,-115.05,48.9666666666667
1989,3,"Silene_spaldingii","Eureka",-0.164999961853027,54.4599990844727,-115.05,48.9666666666667
1989,4,"Silene_spaldingii","Eureka",7.29999971389771,33.3400001525879,-115.05,48.9666666666667
1989,5,"Silene_spaldingii","Eureka",10.9650001525879,68,-115.05,48.9666666666667
1989,6,"Silene_spaldingii","Eureka",16.1649990081787,33.5200004577637,-115.05,48.9666666666667
1989,7,"Silene_spaldingii","Eureka",19.1149997711182,48.9700012207031,-115.05,48.9666666666667
1989,8,"Silene_spaldingii","Eureka",16.6949996948242,118.830001831055,-115.05,48.9666666666667
1989,9,"Silene_spaldingii","Eureka",12.0799999237061,26.2900009155273,-115.05,48.9666666666667
1989,10,"Silene_spaldingii","Eureka",6.28499984741211,34.5900001525879,-115.05,48.9666666666667
1989,11,"Silene_spaldingii","Eureka",1.875,68.8199996948242,-115.05,48.9666666666667
1989,12,"Silene_spaldingii","Eureka",-4.13500022888184,38.9799995422363,-115.05,48.9666666666667
1990,1,"Silene_spaldingii","Eureka",-2.17499995231628,77.0299987792969,-115.05,48.9666666666667
1990,2,"Silene_spaldingii","Eureka",-4.19000005722046,33.2700004577637,-115.05,48.9666666666667
1990,3,"Silene_spaldingii","Eureka",2.03499984741211,23.5499992370605,-115.05,48.9666666666667
1990,4,"Silene_spaldingii","Eureka",7.46499967575073,34.7200012207031,-115.05,48.9666666666667
1990,5,"Silene_spaldingii","Eureka",9.74000072479248,115.25,-115.05,48.9666666666667
1990,6,"Silene_spaldingii","Eureka",14.0900001525879,56.1399993896484,-115.05,48.9666666666667
1990,7,"Silene_spaldingii","Eureka",18.6450004577637,57.8199996948242,-115.05,48.9666666666667
1990,8,"Silene_spaldingii","Eureka",19.0349998474121,48.4199981689453,-115.05,48.9666666666667
1990,9,"Silene_spaldingii","Eureka",15.7550001144409,0.540000021457672,-115.05,48.9666666666667
1990,10,"Silene_spaldingii","Eureka",5.13499975204468,50.6399993896484,-115.05,48.9666666666667
1990,11,"Silene_spaldingii","Eureka",1.99000000953674,64.2900009155273,-115.05,48.9666666666667
1990,12,"Silene_spaldingii","Eureka",-9.19999980926514,45.2999992370605,-115.05,48.9666666666667
1991,1,"Silene_spaldingii","Eureka",-8.47000026702881,49.9099998474121,-115.05,48.9666666666667
1991,2,"Silene_spaldingii","Eureka",2.16499996185303,4.84999990463257,-115.05,48.9666666666667
1991,3,"Silene_spaldingii","Eureka",0.349999904632568,33.5800018310547,-115.05,48.9666666666667
1991,4,"Silene_spaldingii","Eureka",6.5,38.1100006103516,-115.05,48.9666666666667
1991,5,"Silene_spaldingii","Eureka",10.4150009155273,63.5699996948242,-115.05,48.9666666666667
1991,6,"Silene_spaldingii","Eureka",13.3249998092651,94.5500030517578,-115.05,48.9666666666667
1991,7,"Silene_spaldingii","Eureka",18.2150001525879,20.3099994659424,-115.05,48.9666666666667
1991,8,"Silene_spaldingii","Eureka",19.3800010681152,19.4200000762939,-115.05,48.9666666666667
1991,9,"Silene_spaldingii","Eureka",13.7250003814697,14.1199998855591,-115.05,48.9666666666667
1991,10,"Silene_spaldingii","Eureka",5.89500045776367,14.2200002670288,-115.05,48.9666666666667
1991,11,"Silene_spaldingii","Eureka",-0.985000014305115,44.3800010681152,-115.05,48.9666666666667
1991,12,"Silene_spaldingii","Eureka",-2.7649998664856,27.6100006103516,-115.05,48.9666666666667
1992,1,"Silene_spaldingii","Eureka",-2,27.6399993896484,-115.05,48.9666666666667
1992,2,"Silene_spaldingii","Eureka",1.21500015258789,21.7000007629395,-115.05,48.9666666666667
1992,3,"Silene_spaldingii","Eureka",5.09999990463257,14.6199998855591,-115.05,48.9666666666667
1992,4,"Silene_spaldingii","Eureka",8.02499961853027,29.2000007629395,-115.05,48.9666666666667
1992,5,"Silene_spaldingii","Eureka",12.8050003051758,43.6300010681152,-115.05,48.9666666666667
1992,6,"Silene_spaldingii","Eureka",18.1100006103516,76.2600021362305,-115.05,48.9666666666667
1992,7,"Silene_spaldingii","Eureka",16.8999996185303,62.4599990844727,-115.05,48.9666666666667
1992,8,"Silene_spaldingii","Eureka",17.6299991607666,32.0999984741211,-115.05,48.9666666666667
1992,9,"Silene_spaldingii","Eureka",11.5,34.4799995422363,-115.05,48.9666666666667
1992,10,"Silene_spaldingii","Eureka",8.10499954223633,18.2000007629395,-115.05,48.9666666666667
1992,11,"Silene_spaldingii","Eureka",0.409999966621399,32.7299995422363,-115.05,48.9666666666667
1992,12,"Silene_spaldingii","Eureka",-8.27499961853027,51.8600006103516,-115.05,48.9666666666667
1993,1,"Silene_spaldingii","Eureka",-10.4749994277954,30.0599994659424,-115.05,48.9666666666667
1993,2,"Silene_spaldingii","Eureka",-6.71499967575073,18.8799991607666,-115.05,48.9666666666667
1993,3,"Silene_spaldingii","Eureka",2.3899998664856,10.0299997329712,-115.05,48.9666666666667
1993,4,"Silene_spaldingii","Eureka",7.25,48.4099998474121,-115.05,48.9666666666667
1993,5,"Silene_spaldingii","Eureka",14.2849998474121,57.3899993896484,-115.05,48.9666666666667
1993,6,"Silene_spaldingii","Eureka",14.4650001525879,96.5599975585938,-115.05,48.9666666666667
1993,7,"Silene_spaldingii","Eureka",14.4050006866455,146.360000610352,-115.05,48.9666666666667
1993,8,"Silene_spaldingii","Eureka",16.4300003051758,41.2200012207031,-115.05,48.9666666666667
1993,9,"Silene_spaldingii","Eureka",12.2799997329712,48.0900001525879,-115.05,48.9666666666667
1993,10,"Silene_spaldingii","Eureka",7.78499984741211,26.0599994659424,-115.05,48.9666666666667
1993,11,"Silene_spaldingii","Eureka",-4.04999971389771,23.5100002288818,-115.05,48.9666666666667
1993,12,"Silene_spaldingii","Eureka",-3.46499991416931,20.7399997711182,-115.05,48.9666666666667
1994,1,"Silene_spaldingii","Eureka",-0.134999990463257,18.5200004577637,-115.05,48.9666666666667
1994,2,"Silene_spaldingii","Eureka",-5.44000005722046,26.3799991607666,-115.05,48.9666666666667
1994,3,"Silene_spaldingii","Eureka",3.21000003814697,12.3800001144409,-115.05,48.9666666666667
1994,4,"Silene_spaldingii","Eureka",8.17500019073486,23.9599990844727,-115.05,48.9666666666667
1994,5,"Silene_spaldingii","Eureka",12.414999961853,48.7900009155273,-115.05,48.9666666666667
1994,6,"Silene_spaldingii","Eureka",14.5949993133545,54.1699981689453,-115.05,48.9666666666667
1994,7,"Silene_spaldingii","Eureka",20.0699996948242,12.1199998855591,-115.05,48.9666666666667
1994,8,"Silene_spaldingii","Eureka",19.7000007629395,6.96999979019165,-115.05,48.9666666666667
1994,9,"Silene_spaldingii","Eureka",15.0249996185303,5.23000001907349,-115.05,48.9666666666667
1994,10,"Silene_spaldingii","Eureka",6.5,53.9300003051758,-115.05,48.9666666666667
1994,11,"Silene_spaldingii","Eureka",-2.14499998092651,53.6599998474121,-115.05,48.9666666666667
1994,12,"Silene_spaldingii","Eureka",-4.07499980926514,30.0100002288818,-115.05,48.9666666666667
1995,1,"Silene_spaldingii","Eureka",-5.93499994277954,30.9799995422363,-115.05,48.9666666666667
1995,2,"Silene_spaldingii","Eureka",-0.160000085830688,32.2900009155273,-115.05,48.9666666666667
1995,3,"Silene_spaldingii","Eureka",1.14499998092651,33.9300003051758,-115.05,48.9666666666667
1995,4,"Silene_spaldingii","Eureka",6.25500011444092,26.6599998474121,-115.05,48.9666666666667
1995,5,"Silene_spaldingii","Eureka",11.6750001907349,33.1800003051758,-115.05,48.9666666666667
1995,6,"Silene_spaldingii","Eureka",15.1450004577637,145.770004272461,-115.05,48.9666666666667
1995,7,"Silene_spaldingii","Eureka",18.3649997711182,65.7200012207031,-115.05,48.9666666666667
1995,8,"Silene_spaldingii","Eureka",16.1399993896484,34.0900001525879,-115.05,48.9666666666667
1995,9,"Silene_spaldingii","Eureka",14.1749992370605,34.5299987792969,-115.05,48.9666666666667
1995,10,"Silene_spaldingii","Eureka",5.10500001907349,71.6800003051758,-115.05,48.9666666666667
1995,11,"Silene_spaldingii","Eureka",1.42000007629395,58.4700012207031,-115.05,48.9666666666667
1995,12,"Silene_spaldingii","Eureka",-4.39499998092651,55.7700004577637,-115.05,48.9666666666667
1996,1,"Silene_spaldingii","Eureka",-8.23499965667725,57.7700004577637,-115.05,48.9666666666667
1996,2,"Silene_spaldingii","Eureka",-5.1399998664856,55.1199989318848,-115.05,48.9666666666667
1996,3,"Silene_spaldingii","Eureka",-0.950000047683716,20.0900001525879,-115.05,48.9666666666667
1996,4,"Silene_spaldingii","Eureka",6.57499980926514,47.9799995422363,-115.05,48.9666666666667
1996,5,"Silene_spaldingii","Eureka",8.70499992370605,135.779998779297,-115.05,48.9666666666667
1996,6,"Silene_spaldingii","Eureka",14.6499996185303,41.0800018310547,-115.05,48.9666666666667
1996,7,"Silene_spaldingii","Eureka",18.8199996948242,16.0799999237061,-115.05,48.9666666666667
1996,8,"Silene_spaldingii","Eureka",18.0300006866455,25.2299995422363,-115.05,48.9666666666667
1996,9,"Silene_spaldingii","Eureka",11.0600004196167,46.0200004577637,-115.05,48.9666666666667
1996,10,"Silene_spaldingii","Eureka",5.19500017166138,43.4300003051758,-115.05,48.9666666666667
1996,11,"Silene_spaldingii","Eureka",-2.70000004768372,90,-115.05,48.9666666666667
1996,12,"Silene_spaldingii","Eureka",-8.10000038146973,88.9199981689453,-115.05,48.9666666666667
1997,1,"Silene_spaldingii","Eureka",-7.0649995803833,44.1800003051758,-115.05,48.9666666666667
1997,2,"Silene_spaldingii","Eureka",-2.22000002861023,28.9400005340576,-115.05,48.9666666666667
1997,3,"Silene_spaldingii","Eureka",0.705000162124634,52.0400009155273,-115.05,48.9666666666667
1997,4,"Silene_spaldingii","Eureka",3.8199999332428,34.1100006103516,-115.05,48.9666666666667
1997,5,"Silene_spaldingii","Eureka",11.1800003051758,49.5499992370605,-115.05,48.9666666666667
1997,6,"Silene_spaldingii","Eureka",14.6750001907349,73.1800003051758,-115.05,48.9666666666667
1997,7,"Silene_spaldingii","Eureka",17.6949996948242,51.189998626709,-115.05,48.9666666666667
1997,8,"Silene_spaldingii","Eureka",18.4700012207031,26.4500007629395,-115.05,48.9666666666667
1997,9,"Silene_spaldingii","Eureka",13.9799995422363,48.7400016784668,-115.05,48.9666666666667
1997,10,"Silene_spaldingii","Eureka",6.93499994277954,39.0299987792969,-115.05,48.9666666666667
1997,11,"Silene_spaldingii","Eureka",0.110000133514404,20.3799991607666,-115.05,48.9666666666667
1997,12,"Silene_spaldingii","Eureka",-3.39499998092651,10.6000003814697,-115.05,48.9666666666667
1998,1,"Silene_spaldingii","Eureka",-4.42000007629395,41.2299995422363,-115.05,48.9666666666667
1998,2,"Silene_spaldingii","Eureka",0.170000076293945,2.97000002861023,-115.05,48.9666666666667
1998,3,"Silene_spaldingii","Eureka",1.96499991416931,36.9300003051758,-115.05,48.9666666666667
1998,4,"Silene_spaldingii","Eureka",6.78999996185303,33.6699981689453,-115.05,48.9666666666667
1998,5,"Silene_spaldingii","Eureka",12.8299999237061,132.149993896484,-115.05,48.9666666666667
1998,6,"Silene_spaldingii","Eureka",14.3000001907349,97.3499984741211,-115.05,48.9666666666667
1998,7,"Silene_spaldingii","Eureka",21.0349998474121,49.7799987792969,-115.05,48.9666666666667
1998,8,"Silene_spaldingii","Eureka",19.5599994659424,22.3899993896484,-115.05,48.9666666666667
1998,9,"Silene_spaldingii","Eureka",16.8099994659424,26.8899993896484,-115.05,48.9666666666667
1998,10,"Silene_spaldingii","Eureka",6.65000009536743,20.5699996948242,-115.05,48.9666666666667
1998,11,"Silene_spaldingii","Eureka",2.96500015258789,60.1699981689453,-115.05,48.9666666666667
1998,12,"Silene_spaldingii","Eureka",-4.00500011444092,64.2300033569336,-115.05,48.9666666666667
1999,1,"Silene_spaldingii","Eureka",-1.31500005722046,28,-115.05,48.9666666666667
1999,2,"Silene_spaldingii","Eureka",0.400000095367432,43.1199989318848,-115.05,48.9666666666667
1999,3,"Silene_spaldingii","Eureka",3.78500032424927,17.5,-115.05,48.9666666666667
1999,4,"Silene_spaldingii","Eureka",6.19999980926514,8.44999980926514,-115.05,48.9666666666667
1999,5,"Silene_spaldingii","Eureka",10.2799997329712,31.1499996185303,-115.05,48.9666666666667
1999,6,"Silene_spaldingii","Eureka",13.8549995422363,51.7599983215332,-115.05,48.9666666666667
1999,7,"Silene_spaldingii","Eureka",17.0699996948242,53.9300003051758,-115.05,48.9666666666667
1999,8,"Silene_spaldingii","Eureka",19.1599998474121,30.7199993133545,-115.05,48.9666666666667
1999,9,"Silene_spaldingii","Eureka",12.6899995803833,8.47000026702881,-115.05,48.9666666666667
1999,10,"Silene_spaldingii","Eureka",7.17000007629395,38.4300003051758,-115.05,48.9666666666667
1999,11,"Silene_spaldingii","Eureka",3.88000011444092,66.2600021362305,-115.05,48.9666666666667
1999,12,"Silene_spaldingii","Eureka",-1.25,28.8099994659424,-115.05,48.9666666666667
2000,1,"Silene_spaldingii","Eureka",-3.85999989509583,46.3600006103516,-115.05,48.9666666666667
2000,2,"Silene_spaldingii","Eureka",-1.8549998998642,29.6499996185303,-115.05,48.9666666666667
2000,3,"Silene_spaldingii","Eureka",3.45000028610229,22.4200000762939,-115.05,48.9666666666667
2000,4,"Silene_spaldingii","Eureka",7.16499996185303,30.2099990844727,-115.05,48.9666666666667
2000,5,"Silene_spaldingii","Eureka",10.8899993896484,33.4000015258789,-115.05,48.9666666666667
2000,6,"Silene_spaldingii","Eureka",14.6650009155273,47.3400001525879,-115.05,48.9666666666667
2000,7,"Silene_spaldingii","Eureka",18.3199996948242,22.1499996185303,-115.05,48.9666666666667
2000,8,"Silene_spaldingii","Eureka",18.625,16.1000003814697,-115.05,48.9666666666667
2000,9,"Silene_spaldingii","Eureka",12.2150001525879,38.0499992370605,-115.05,48.9666666666667
2000,10,"Silene_spaldingii","Eureka",7.13000011444092,9.72000026702881,-115.05,48.9666666666667
2000,11,"Silene_spaldingii","Eureka",-2.86500024795532,14.2600002288818,-115.05,48.9666666666667
2000,12,"Silene_spaldingii","Eureka",-7.07499980926514,28.3700008392334,-115.05,48.9666666666667
2001,1,"Silene_spaldingii","Eureka",-3.81500005722046,14.8199996948242,-115.05,48.9666666666667
2001,2,"Silene_spaldingii","Eureka",-4.48000001907349,40.189998626709,-115.05,48.9666666666667
2001,3,"Silene_spaldingii","Eureka",2.6399998664856,15.8400001525879,-115.05,48.9666666666667
2001,4,"Silene_spaldingii","Eureka",5.16999959945679,57.0200004577637,-115.05,48.9666666666667
2001,5,"Silene_spaldingii","Eureka",12.3150005340576,23.6700000762939,-115.05,48.9666666666667
2001,6,"Silene_spaldingii","Eureka",13.9200000762939,67.9800033569336,-115.05,48.9666666666667
2001,7,"Silene_spaldingii","Eureka",18.3699989318848,25.0400009155273,-115.05,48.9666666666667
2001,8,"Silene_spaldingii","Eureka",19.3950004577637,6.5,-115.05,48.9666666666667
2001,9,"Silene_spaldingii","Eureka",15.6149997711182,17.7700004577637,-115.05,48.9666666666667
2001,10,"Silene_spaldingii","Eureka",6.36500024795532,40.2799987792969,-115.05,48.9666666666667
2001,11,"Silene_spaldingii","Eureka",3.06500005722046,30.1599998474121,-115.05,48.9666666666667
2001,12,"Silene_spaldingii","Eureka",-3.44999980926514,29.4799995422363,-115.05,48.9666666666667
2002,1,"Silene_spaldingii","Eureka",-3.05999994277954,37.7299995422363,-115.05,48.9666666666667
2002,2,"Silene_spaldingii","Eureka",-2.10500001907349,35.939998626709,-115.05,48.9666666666667
2002,3,"Silene_spaldingii","Eureka",-2.43500018119812,36.6800003051758,-115.05,48.9666666666667
2002,4,"Silene_spaldingii","Eureka",5.79500007629395,22.7800006866455,-115.05,48.9666666666667
2002,5,"Silene_spaldingii","Eureka",9.36499977111816,93.1100006103516,-115.05,48.9666666666667
2002,6,"Silene_spaldingii","Eureka",15.2200002670288,43.4700012207031,-115.05,48.9666666666667
2002,7,"Silene_spaldingii","Eureka",19.9850006103516,23.1900005340576,-115.05,48.9666666666667
2002,8,"Silene_spaldingii","Eureka",16.8999996185303,14.5600004196167,-115.05,48.9666666666667
2002,9,"Silene_spaldingii","Eureka",13.3800001144409,25.8400001525879,-115.05,48.9666666666667
2002,10,"Silene_spaldingii","Eureka",4.00499963760376,3.92000007629395,-115.05,48.9666666666667
2002,11,"Silene_spaldingii","Eureka",0.790000081062317,13.1700000762939,-115.05,48.9666666666667
2002,12,"Silene_spaldingii","Eureka",-2.02499985694885,52.5900001525879,-115.05,48.9666666666667
2003,1,"Silene_spaldingii","Eureka",-2.49000000953674,32.4300003051758,-115.05,48.9666666666667
2003,2,"Silene_spaldingii","Eureka",-2.01000022888184,8.5,-115.05,48.9666666666667
2003,3,"Silene_spaldingii","Eureka",0.789999961853027,60.5299987792969,-115.05,48.9666666666667
2003,4,"Silene_spaldingii","Eureka",6.07999992370605,28.2399997711182,-115.05,48.9666666666667
2003,5,"Silene_spaldingii","Eureka",10.2799997329712,36.8800010681152,-115.05,48.9666666666667
2003,6,"Silene_spaldingii","Eureka",15.9099998474121,53.439998626709,-115.05,48.9666666666667
2003,7,"Silene_spaldingii","Eureka",20.875,1.77999997138977,-115.05,48.9666666666667
2003,8,"Silene_spaldingii","Eureka",20.814998626709,10.8199996948242,-115.05,48.9666666666667
2003,9,"Silene_spaldingii","Eureka",14.0099992752075,31.6200008392334,-115.05,48.9666666666667
2003,10,"Silene_spaldingii","Eureka",8.5600004196167,33.4599990844727,-115.05,48.9666666666667
2003,11,"Silene_spaldingii","Eureka",-2.43499994277954,36.5699996948242,-115.05,48.9666666666667
2003,12,"Silene_spaldingii","Eureka",-3.51500010490417,20.2000007629395,-115.05,48.9666666666667
2004,1,"Silene_spaldingii","Eureka",-5.40999984741211,41.689998626709,-115.05,48.9666666666667
2004,2,"Silene_spaldingii","Eureka",-0.714999914169312,9.93000030517578,-115.05,48.9666666666667
2004,3,"Silene_spaldingii","Eureka",4.48000001907349,11.3199996948242,-115.05,48.9666666666667
